User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
dorbar,theguardian,0.0,0.0,1.0,0.0,The only transparent thing about Obama's admin is their endless efforts to over-turn democratic elections results!https://t.co/gR2p6TRFew
kppwrites,BruceBartlett,0.0,0.0,1.0,0.0,"RT @BruceBartlett: The question isn't why Russia interfered in our election, the question is why did in interfere on behalf of Trump &amp; the"
peterb442,peddoc63,0.0,0.0,1.0,0.0,RT @peddoc63: Here's a list of foreign governments that interfered with presidential election....oops I meant donated to Clinton Foundation
Kam_Holt,LindseyGrahamSC,0.0,0.0,1.0,0.0,"RT @LindseyGrahamSC: Joint statement with Senators McCain, Schumer, and Reed on reports Russia interfered with the 2016 Election. https://t"
Kam_Holt,,0.0,0.0,1.0,0.0,"RT @LindseyGrahamSC: Joint statement with Senators McCain, Schumer, and Reed on reports Russia interfered with the 2016 Election. https://t"
j_danielo,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
KatrinaGrau,NCCollegians,-0.7531,0.33,0.548,0.122,RT @NCCollegians: Liberals before the election: Wow Trump is a moron. Voter fraud is just a myth. Liberals after the election: RIGGED ELE
makledes,markoff,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
makledes,t,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
NoGunsNoGulag,MarkSimoneNY,0.6486,0.093,0.633,0.274,RT @MarkSimoneNY: FBI investigation concludes there's no evidence that Russia tried to help Trump win the election: https://t.co/VreXCA4NIs
NoGunsNoGulag,nytimes,0.6486,0.093,0.633,0.274,RT @MarkSimoneNY: FBI investigation concludes there's no evidence that Russia tried to help Trump win the election: https://t.co/VreXCA4NIs
ItsSeanRoach,KellyannePolls,-0.3182,0.099,0.901,0.0,"RT @KellyannePolls: Now match the 1.2 billion dollars with the ""winning"" campaign messages and the post-election spin as to why they lost."
raghask,girishalva,-0.1351,0.102,0.816,0.082,"RT @girishalva: In 1996,Rajinikanth said ""If Jaya is voted back 2 power, even God can't save TN"". Was it the reason for her defeat?https:/"
raghask,,-0.1351,0.102,0.816,0.082,"RT @girishalva: In 1996,Rajinikanth said ""If Jaya is voted back 2 power, even God can't save TN"". Was it the reason for her defeat?https:/"
anthonytshering,LindseyGrahamSC,0.0,0.0,1.0,0.0,"RT @LindseyGrahamSC: Joint statement with Senators McCain, Schumer, and Reed on reports Russia interfered with the 2016 Election. https://t"
anthonytshering,,0.0,0.0,1.0,0.0,"RT @LindseyGrahamSC: Joint statement with Senators McCain, Schumer, and Reed on reports Russia interfered with the 2016 Election. https://t"
paul_carilli,Politikath,0.0,0.0,1.0,0.0,RT @Politikath: Ex-CIA operative: We may need a new vote @CNNPolitics https://t.co/bPZ4kcxUjn
paul_carilli,edition,0.0,0.0,1.0,0.0,RT @Politikath: Ex-CIA operative: We may need a new vote @CNNPolitics https://t.co/bPZ4kcxUjn
Devendra2555,PathiShashidhar,0.5106,0.0,0.845,0.155,RT @PathiShashidhar: @timesnow Madam #Mamata if u hv confidence y don't u dissolve ur assembly and go for election in ur State.
vquagliana,MarkSimoneNY,-0.3612,0.2,0.8,0.0,RT @MarkSimoneNY: A picture of the people who rigged the election: https://t.co/Ma08WgVLko
vquagliana,twitter,-0.3612,0.2,0.8,0.0,RT @MarkSimoneNY: A picture of the people who rigged the election: https://t.co/Ma08WgVLko
TeamSheaPorter,EJDionne,-0.5423,0.234,0.659,0.106,RT @EJDionne: Why a #Trump presidency inspires fear. My column: Russia's role in his election is scary. His response: Even more sohttps://
maganti_rk,KellyannePolls,-0.3182,0.099,0.901,0.0,"RT @KellyannePolls: Now match the 1.2 billion dollars with the ""winning"" campaign messages and the post-election spin as to why they lost."
DMMadora,wendyvoss,0.0,0.0,1.0,0.0,RT @wendyvoss: Immediate Attention! https://t.co/xQoUl0lu7F
DMMadora,infowars,0.0,0.0,1.0,0.0,RT @wendyvoss: Immediate Attention! https://t.co/xQoUl0lu7F
SavvDaddy,mtracey,-0.128,0.073,0.927,0.0,"RT @mtracey: Former CIA spooks running to CNN to demand ""a new election"" ... nothing to see here, folks https://t.co/JvUMybjpq8"
SavvDaddy,cnn,-0.128,0.073,0.927,0.0,"RT @mtracey: Former CIA spooks running to CNN to demand ""a new election"" ... nothing to see here, folks https://t.co/JvUMybjpq8"
IsaacBloomberg,mat_johnson,0.4404,0.0,0.861,0.139,@mat_johnson @Bencjacobs I'll do you one better. The whole election was a false false flag operation by the Bush Administration.
The_A_Prentice,Slate,-0.34,0.146,0.854,0.0,RT @Slate: Key senators: Reports of Russian election meddling should alarm every American: https://t.co/O3nv3P6ts3 https://t.co/zFD04tOQRM
The_A_Prentice,slate,-0.34,0.146,0.854,0.0,RT @Slate: Key senators: Reports of Russian election meddling should alarm every American: https://t.co/O3nv3P6ts3 https://t.co/zFD04tOQRM
lang3rsh,RogersParkMan,-0.3818,0.11,0.89,0.0,"RT @RogersParkMan: Hey @fakedansavage , think R's would be upset if Russians are found to have tampered with the R Primaries, not just the"
leigh_marthe,wikileaks,0.0,0.0,1.0,0.0,RT @wikileaks: Former UK Ambassador Craig Murray on recent anonymous CIA claims about alleged US election related sources https://t.co/LcTD
leigh_marthe,t,0.0,0.0,1.0,0.0,RT @wikileaks: Former UK Ambassador Craig Murray on recent anonymous CIA claims about alleged US election related sources https://t.co/LcTD
ChrisGaryL,wikileaks,0.0,0.0,1.0,0.0,RT @wikileaks: CNN: Obama orders report into WikiLeaks timed for release just prior to Trump presidency https://t.co/YZNpSht3tjhttps://t.
ChrisGaryL,t,0.0,0.0,1.0,0.0,RT @wikileaks: CNN: Obama orders report into WikiLeaks timed for release just prior to Trump presidency https://t.co/YZNpSht3tjhttps://t.
zonesergio1,claudiawrites,0.2187,0.109,0.743,0.147,RT @claudiawrites: Don't betray those who gave their lives fighting for their country. Investigate Russian ties to election. #CountryOverPa
OLochlainn,RealAlexJones,-0.7865,0.348,0.652,0.0,RT @RealAlexJones: #CIA Election Report Is FAKE NEWS To Attack Trump &amp; Russia - https://t.co/eXe3mPaIEG #infowars
OLochlainn,youtube,-0.7865,0.348,0.652,0.0,RT @RealAlexJones: #CIA Election Report Is FAKE NEWS To Attack Trump &amp; Russia - https://t.co/eXe3mPaIEG #infowars
87bladesmom,mitchellvii,-0.5574,0.195,0.805,0.0,RT @mitchellvii: So the Democrats are claiming that the Russians rigged the election by exposing what Democrats really think?You can't ma
javie26,Steven_Strauss,-0.128,0.067,0.933,0.0,RT @Steven_Strauss: Trump: Obama is a Kenyan MuslimFox: America needs to hear this CIA: Putin tried to rig election for Trump Fox: we c
cussetabraswell,Khanoisseur,0.0,0.0,1.0,0.0,"RT @Khanoisseur: Not only did Trump ask Russia to hack a political rival, he took millions from them before the election @1liners https://t"
cussetabraswell,,0.0,0.0,1.0,0.0,"RT @Khanoisseur: Not only did Trump ask Russia to hack a political rival, he took millions from them before the election @1liners https://t"
EllyHuy,youtube,-0.5473,0.202,0.798,0.0,"HEATED Debate | Reince Priebus DENIES CIA Evidence of Election HACKS, ""You Can't Prove ANYTHING"" https://t.co/BfHv1gQhtH"
juannec,EJDionne,-0.5423,0.234,0.659,0.106,RT @EJDionne: Why a #Trump presidency inspires fear. My column: Russia's role in his election is scary. His response: Even more sohttps://
Simplysimon818,MaxSteel747,-0.6908,0.231,0.769,0.0,RT @MaxSteel747: Democrats Are Using the Same Corrupt Political System to Steal the Presidency From Trump &amp; Claim Russians Rigged Election~
marcatcar,neilpX,-0.5423,0.17,0.83,0.0,"RT @neilpX: If McCain and Graham are able to expose the treason promulgated in the election, they will deserve to be heralded as American h"
idle_prattle,VABVOX,-0.7184,0.25,0.75,0.0,"RT @VABVOX: I can't be the only reporter who finds it odd after months of claiming election was rigged, @BernieSanders has no comment on Tr"
alicia3281,robreiner,0.0,0.0,1.0,0.0,"RT @robreiner: Teapot Dome,Watergate,Iran-Contra are quaint compared to Russian gov. in league with Trump to influence US election. Crimina"
jaded_gal05,EdWorthy10,0.4265,0.0,0.898,0.102,"RT @EdWorthy10: The Electoral College Vote on Dec 19th is still the MOST important event since the election. To get to Jan 20th, we must ge"
sabrinaabv,lpolgreen,0.7269,0.0,0.757,0.243,"RT @lpolgreen: I have covered many African elections. I have a pretty good idea how western election observers would respond to this in, sa"
PrettyBeaches,SenJohnMcCain,-0.296,0.099,0.901,0.0,RT @SenJohnMcCain: #CyberSecurity can't be partisan. The stakes are too high. Will work across aisle to investigate &amp; stop cyberattacks htt
Amy____Jones,ndtv,0.0,0.0,1.0,0.0,Donald Trump On Russia Meddling In US Election: 'I Don't Believe It' https://t.co/U4HRMx94lz
AspiringThrawn,EscapeVelo,-0.3182,0.113,0.887,0.0,RT @EscapeVelo: The FBI leaked that #GamerGate was a Russian psyops operation designed to influence the 2016 Presidential Election. #Stop
pinklady404,kamrananwar1973,-0.6679,0.199,0.801,0.0,RT @kamrananwar1973: @Headerop1 @markoff @DailyNewsBin Then we deserve a do over!!!  Too much shit Interfered with this election and a PIG
JamesTKingP1,LindseyGrahamSC,0.0,0.0,1.0,0.0,"RT @LindseyGrahamSC: Joint statement with Senators McCain, Schumer, and Reed on reports Russia interfered with the 2016 Election. https://t"
JamesTKingP1,,0.0,0.0,1.0,0.0,"RT @LindseyGrahamSC: Joint statement with Senators McCain, Schumer, and Reed on reports Russia interfered with the 2016 Election. https://t"
Cindyg1948Cindy,LibertyFolders,-0.5267,0.167,0.833,0.0,RT @LibertyFolders: Remember: Obama the hypocrite interfered in Israel's elections but he has balls 2 criticize Russia 4 supposedly interfe
EDee_1,_Makada_,0.0431,0.113,0.768,0.119,"RT @_Makada_: Obama ordered intelligence agencies to investigate Russian interference in election with NO PROOF, by doing this he is the on"
MichaelRayAdam2,NotJoshEarnest,-0.4738,0.206,0.702,0.092,"RT @NotJoshEarnest: Remember when not accepting election results was a danger to the democracy? Seems like it was last month. Oh wait, it w"
Amy____Jones,ndtv,0.0,0.0,1.0,0.0,Donald Trump On Russia Meddling In US Election: 'I Don't Believe It' https://t.co/dvC17BxJoF
justclay12,JoyAnnReid,0.4404,0.0,0.873,0.127,"RT @JoyAnnReid: Baer makes a good point: if we had been caught interfering in a foreign country's election, they would redo their election."
JaiHIndtweets,jomalhotra,0.7548,0.0,0.682,0.318,RT @jomalhotra: @manupubby_ET @manoharparrikar The Goa election campaign is more important than celebrating Navy Day by the Defence Ministe
Judigal,KellyannePolls,-0.3182,0.099,0.901,0.0,"RT @KellyannePolls: Now match the 1.2 billion dollars with the ""winning"" campaign messages and the post-election spin as to why they lost."
arachnea,TimOBrien,0.296,0.109,0.698,0.194,"RT @TimOBrien: We're now in the era of a PEOTUS who dismisses facts, routinely lies, and creates false realities for supporters: https://t."
arachnea,,0.296,0.109,0.698,0.194,"RT @TimOBrien: We're now in the era of a PEOTUS who dismisses facts, routinely lies, and creates false realities for supporters: https://t."
hello_jaime,Steven_Strauss,-0.128,0.067,0.933,0.0,RT @Steven_Strauss: Trump: Obama is a Kenyan MuslimFox: America needs to hear this CIA: Putin tried to rig election for Trump Fox: we c
RobotDeathSquad,ParkerMolloy,-0.5067,0.17,0.83,0.0,"RT @ParkerMolloy: ""patrioteagle.flag says there's a child sex pizza dungeon!""""On it!""""The CIA says Russia messed w/ the election!""Some s"
DpeltoD,ProgressiveMass,0.0,0.0,1.0,0.0,@ProgressiveMass any upcoming meetings in Boston area? Been quiet since election
blaha_b,emigre80,-0.3802,0.217,0.662,0.121,"RT @emigre80: Both Trump and Sanders were delighted to cry ""rigged election!"" when they ran against Clinton.Now that there's evidence? *C"
paul_daytripper,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
Marie_Al_Marie,GoddessKerriLyn,0.0,0.0,1.0,0.0,RT @GoddessKerriLyn: Rep. John Lewis submitted bill to Congress authorizing 2nd National ElectionPls call  your House reps 2 support!h
pnr9,Stevenwhirsch99,0.0,0.0,1.0,0.0,RT @Stevenwhirsch99: Heres a list of the governments that tried to influence our election (donated to the Clinton foundation). None of thes
triplesss1001,kurteichenwald,0.0,0.0,1.0,0.0,RT @kurteichenwald: @thedailybeast Bernstein also said Comey wouldn't have announced pre-election unless something major. Woodward said ema
UNKLE_PAULEE,YouTube,-0.5859,0.213,0.787,0.0,"[40] Election Recount Shows Fraud, Veterans Stand w/ Standing Rock, &amp; De... https://t.co/J3ri7UwqH7 via @YouTube"
UNKLE_PAULEE,youtube,-0.5859,0.213,0.787,0.0,"[40] Election Recount Shows Fraud, Veterans Stand w/ Standing Rock, &amp; De... https://t.co/J3ri7UwqH7 via @YouTube"
cissy_Ike,d_fucile,-0.5449,0.133,0.867,0.0,RT @d_fucile: THERE'S NO NEW ELECTION!  THE RUSSIANS DIDN'T HACK! ONE MAN WHO WAS INVOLVED WITH ASSANGE ALREADY SAID IT WAS NOT RUSSIANS AS
mpostles,steph93065,0.4215,0.0,0.887,0.113,"RT @steph93065: The same people that gave Hillary the debate questions &amp; got their ""news"" approved by Podesta are telling you Russia interf"
BigMouth1122,An0nKn0wledge,-0.6739,0.171,0.829,0.0,RT @An0nKn0wledge: THERE IS MORE EVIDENCE OF ALIENS EXISTING THEN THE RUSSIANS HACKING THE ELECTION.. BTW THE ELECTION FRAUD SO FAR ALL IN
vchartier2902,Steven_Strauss,-0.128,0.067,0.933,0.0,RT @Steven_Strauss: Trump: Obama is a Kenyan MuslimFox: America needs to hear this CIA: Putin tried to rig election for Trump Fox: we c
c_greggain,RichardGrenell,0.0,0.0,1.0,0.0,"RT @RichardGrenell: Tip for @RyanLizza: If US had evidence that the Russian Government interfered with our election, we would see multiple"
MARAUDER78,markoff,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
MARAUDER78,t,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
wendybyrdm,PolitiFact,0.1027,0.101,0.78,0.119,RT @PolitiFact: NEW: Priebus says there's no clear report on Russia trying to shape US election. False. @MeetThePress https://t.co/YbOVAjVb
wendybyrdm,t,0.1027,0.101,0.78,0.119,RT @PolitiFact: NEW: Priebus says there's no clear report on Russia trying to shape US election. False. @MeetThePress https://t.co/YbOVAjVb
ZNittmo,MMFlint,0.8689,0.077,0.568,0.355,RT @MMFlint: The CIA has determined Russia hacked into our election to help elect Donald J. Trump. Now Trump names Putin best friend as OUR
ptrmsk,historyinflicks,-0.3612,0.106,0.894,0.0,RT @historyinflicks: Trump in Nov: the election could be rigged. i might not concede.Dems in Dec: change dot org petition asking the Deep
bannerite,LindseyGrahamSC,0.0,0.0,1.0,0.0,"RT @LindseyGrahamSC: Joint statement with Senators McCain, Schumer, and Reed on reports Russia interfered with the 2016 Election. https://t"
bannerite,,0.0,0.0,1.0,0.0,"RT @LindseyGrahamSC: Joint statement with Senators McCain, Schumer, and Reed on reports Russia interfered with the 2016 Election. https://t"
mrgasmaskman,mtracey,-0.128,0.073,0.927,0.0,"RT @mtracey: Former CIA spooks running to CNN to demand ""a new election"" ... nothing to see here, folks https://t.co/JvUMybjpq8"
mrgasmaskman,cnn,-0.128,0.073,0.927,0.0,"RT @mtracey: Former CIA spooks running to CNN to demand ""a new election"" ... nothing to see here, folks https://t.co/JvUMybjpq8"
dah1776,TimRunsHisMouth,0.0,0.0,1.0,0.0,RT @TimRunsHisMouth: Here's a list of all the Foreign Governments who interfered in the last Presidential election. I mean... donated to th
flintr,SenatorTomUdall,0.5267,0.067,0.714,0.219,RT @SenatorTomUdall: I will join lawmakers in both parties &amp; demand investigation of Russia's effort to influence presidential election. ht
LindaMadison10,nytopinion,-0.2732,0.116,0.884,0.0,RT @nytopinion: In Mr. Trump the Russians likely saw a stunningly ignorant and malleable political novice. https://t.co/0Zof9Cl4bT https://
LindaMadison10,nytimes,-0.2732,0.116,0.884,0.0,RT @nytopinion: In Mr. Trump the Russians likely saw a stunningly ignorant and malleable political novice. https://t.co/0Zof9Cl4bT https://
graybruce,TimOBrien,0.296,0.109,0.698,0.194,"RT @TimOBrien: We're now in the era of a PEOTUS who dismisses facts, routinely lies, and creates false realities for supporters: https://t."
graybruce,,0.296,0.109,0.698,0.194,"RT @TimOBrien: We're now in the era of a PEOTUS who dismisses facts, routinely lies, and creates false realities for supporters: https://t."
DMMadora,FoxNewsSunday,0.8625,0.0,0.676,0.324,RT @FoxNewsSunday: We hope you enjoyed the show today w/ President-elect Trump as he spoke in his first Sunday show interview since winning
llsmith2449,blogbooktours,-0.5904,0.193,0.807,0.0,@blogbooktours: How Russia Pulled Off the Biggest Election Hack in U.S. History https://t.co/f3oowfts9b via @Esquire FAKE NEWS
llsmith2449,esquire,-0.5904,0.193,0.807,0.0,@blogbooktours: How Russia Pulled Off the Biggest Election Hack in U.S. History https://t.co/f3oowfts9b via @Esquire FAKE NEWS
ProudDemocrat1,kurteichenwald,0.0,0.0,1.0,0.0,"RT @kurteichenwald: Also, there must be investigation of Comey @FBI. That he could know this &amp; decide to break all history to interfere w/"
srikki03,GavinNewsom,0.4767,0.0,0.853,0.147,RT @GavinNewsom: Trump put down U.S. intelligence agencies rather than acknowledge Russia's involvement in the election. His priorities her
yunibuny1,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
morphsintowomen,SenJohnMcCain,-0.296,0.099,0.901,0.0,RT @SenJohnMcCain: #CyberSecurity can't be partisan. The stakes are too high. Will work across aisle to investigate &amp; stop cyberattacks htt
tylr,markoff,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
tylr,t,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
bamilekeeavon,starfirst,0.0,0.0,1.0,0.0,RT @starfirst: Wash Post: CIA concludes Russia interfered with 2016 election https://t.co/UpsdBNBRRk via @msnbc
bamilekeeavon,msnbc,0.0,0.0,1.0,0.0,RT @starfirst: Wash Post: CIA concludes Russia interfered with 2016 election https://t.co/UpsdBNBRRk via @msnbc
wandsci,BrendanNyhan,-0.4659,0.169,0.787,0.043,"RT @BrendanNyhan: Seeing people dismiss as silly conspiracy talk, but far more serious. Potential Dep SOS suggesting Obama used IC in a dom"
Amatodeb,RanttNews,-0.34,0.146,0.854,0.0,RT @RanttNews: Russian interference in our election should alarm every American. We must dutifully reacthttps://t.co/FI0RjgEWmP
paintedparrot,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
BayouWho,kurteichenwald,0.2263,0.102,0.764,0.135,"RT @kurteichenwald: Fact: When it was announced that Trump had won the election, the Duma (lower house of Russian parliament) broke out in"
_sean_casey,MaydnUSA,-0.4019,0.119,0.881,0.0,"RT @MaydnUSA: When Sony was hacked, the FBI immediately produced evidence. Anyone seen any actual evidence of election hack by Russia?Did"
tab24759,SonofLiberty357,-0.5267,0.152,0.848,0.0,"RT @SonofLiberty357: This is what's being called 'hacking, influencing election."" Somebody leaking emails that show the Dems to be lying, c"
DKshad0w,mtracey,-0.128,0.073,0.927,0.0,"RT @mtracey: Former CIA spooks running to CNN to demand ""a new election"" ... nothing to see here, folks https://t.co/JvUMybjpq8"
DKshad0w,cnn,-0.128,0.073,0.927,0.0,"RT @mtracey: Former CIA spooks running to CNN to demand ""a new election"" ... nothing to see here, folks https://t.co/JvUMybjpq8"
zackmomma,ImEmmaE,0.2023,0.0,0.904,0.096,RT @ImEmmaE: Trump faces first significant post-election pushback from Republicans over CIA report on Russia - LA Times https://t.co/wrXVYR
zackmomma,t,0.2023,0.0,0.904,0.096,RT @ImEmmaE: Trump faces first significant post-election pushback from Republicans over CIA report on Russia - LA Times https://t.co/wrXVYR
jenfries,SenJohnMcCain,-0.296,0.099,0.901,0.0,RT @SenJohnMcCain: #CyberSecurity can't be partisan. The stakes are too high. Will work across aisle to investigate &amp; stop cyberattacks htt
marypmadigan,foreignpolicy,0.0,0.0,1.0,0.0,It Was a Corruption Election. Its Time We Realized It. https://t.co/zQt1vpzjpi
YeeunMin1,mitchellvii,-0.5574,0.195,0.805,0.0,RT @mitchellvii: So the Democrats are claiming that the Russians rigged the election by exposing what Democrats really think?You can't ma
WestieGal,TimRunsHisMouth,0.0,0.0,1.0,0.0,RT @TimRunsHisMouth: Here's a list of all the Foreign Governments who interfered in the last Presidential election. I mean... donated to th
RtmTweets,PolitixGal,-0.5043,0.183,0.817,0.0,RT @PolitixGal: Continued MSM claim that Russian leaks lost Clinton the election while still never acknowledging the truth the leaks reveal
TVNewsWatchDog,starfirst,0.0,0.0,1.0,0.0,RT @starfirst: Wash Post: CIA concludes Russia interfered with 2016 election https://t.co/UpsdBNBRRk via @msnbc
TVNewsWatchDog,msnbc,0.0,0.0,1.0,0.0,RT @starfirst: Wash Post: CIA concludes Russia interfered with 2016 election https://t.co/UpsdBNBRRk via @msnbc
puhi8251,phil200269,0.0,0.0,1.0,0.0,RT @phil200269: What if the election hadn't been hacked?What if Hillary hadn't stole the nomination?What if Obama hadn't given rise to
tim6731,TimOBrien,0.296,0.109,0.698,0.194,"RT @TimOBrien: We're now in the era of a PEOTUS who dismisses facts, routinely lies, and creates false realities for supporters: https://t."
tim6731,,0.296,0.109,0.698,0.194,"RT @TimOBrien: We're now in the era of a PEOTUS who dismisses facts, routinely lies, and creates false realities for supporters: https://t."
Chris_Ledbetter,WalshFreedom,0.0,0.0,1.0,0.0,RT @WalshFreedom: .@SpeakerRyan refuses to call for an investigation into Russia meddling in the election.Coward.https://t.co/hpS8ApqMfq
pwykoff,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
Jojo_Lovejoy,swin24,0.3612,0.0,0.865,0.135,"RT @swin24: like, Trump publicly did this, actually: ""Russia, if you're listening"" he said @ a rally https://t.co/u8yujY22EM https://t.co"
Jojo_Lovejoy,thedailybeast,0.3612,0.0,0.865,0.135,"RT @swin24: like, Trump publicly did this, actually: ""Russia, if you're listening"" he said @ a rally https://t.co/u8yujY22EM https://t.co"
ge2229617,TimRunsHisMouth,0.0,0.0,1.0,0.0,RT @TimRunsHisMouth: Here's a list of all the Foreign Governments who interfered in the last Presidential election. I mean... donated to th
nancy875,eileendefreest,-0.4588,0.143,0.857,0.0,RT @eileendefreest: Mitch McConnell knew about #RussianHacking in Oct. and threatened Obama w/being partisan if data released to American v
TaKingOfAwkward,markoff,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
TaKingOfAwkward,t,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
duhgurlz,Steven_Strauss,-0.128,0.067,0.933,0.0,RT @Steven_Strauss: Trump: Obama is a Kenyan MuslimFox: America needs to hear this CIA: Putin tried to rig election for Trump Fox: we c
bloggoneit,WalshFreedom,0.0,0.0,1.0,0.0,RT @WalshFreedom: .@SpeakerRyan refuses to call for an investigation into Russia meddling in the election.Coward.https://t.co/hpS8ApqMfq
Konamali1,Miami4Trump,0.6833,0.14,0.594,0.266,"RT @Miami4Trump: Sorry Libs, Lindsey &amp; John Don't Qualify As Bilateral Support For Your BOGUS, Putin Hacked The Election Fairytale! LMAO "
starknightz,twitter,-0.6486,0.29,0.71,0.0,Reince Priebus Battles NBCs Chuck Todd on Russian Election Hacking  Chuck This Is Insane https://t.co/hLEUn2G2jj
KB24xJG24,VeganLoveTeach,0.128,0.104,0.769,0.127,"RT @VeganLoveTeach: @AlexMohajer @HillaryClinton If you take CA out, she loses popular vote.  California shouldn't decide the election.  Th"
leeromney,palmerreport,-0.4215,0.128,0.872,0.0,Fifty-nine percent of the vote counting machines in Detroit -- Michigans biggest city -- all broke on Election Day. https://t.co/lJ6EQ7VndM
Minerva452010,MarkYoungTruth,-0.4976,0.295,0.58,0.125,@MarkYoungTruth @Talk2Rusty So called tolerant liberals who protest and riot after the election result.
mariespearsai,JuddLegum,0.4404,0.0,0.838,0.162,RT @JuddLegum: UPDATE: GOP members supporting investigation of Russian interference in electionSen GrahamSen McCainSen LankfordSen Cor
PollySimson,mitchellvii,-0.5574,0.195,0.805,0.0,RT @mitchellvii: So the Democrats are claiming that the Russians rigged the election by exposing what Democrats really think?You can't ma
AppellateJunkie,lawfareblog,-0.5423,0.36,0.64,0.0,Lawfareblog's take--it's critical to respond to Russia's election aggression: https://t.co/ar7K1ecYH8
ProvaxShill,themattmcd,0.0,0.0,1.0,0.0,RT @themattmcd: Here is Mitch McConnell's office number:202-224-2541Call and ask why he kept us in the dark about foreign interference
TheborderIzsafe,MarkSimoneNY,-0.3612,0.2,0.8,0.0,RT @MarkSimoneNY: A picture of the people who rigged the election: https://t.co/Ma08WgVLko
TheborderIzsafe,twitter,-0.3612,0.2,0.8,0.0,RT @MarkSimoneNY: A picture of the people who rigged the election: https://t.co/Ma08WgVLko
BossClaw,JBurtonXP,-0.4019,0.124,0.876,0.0,"RT @JBurtonXP: Always remember that by ""hacked the election,"" these people mean ""released 100% authentic documents that showed real Democra"
amag88,TimRunsHisMouth,0.0,0.0,1.0,0.0,RT @TimRunsHisMouth: Here's a list of all the Foreign Governments who interfered in the last Presidential election. I mean... donated to th
D_Graettinger,PolitiFact,0.1027,0.101,0.78,0.119,RT @PolitiFact: NEW: Priebus says there's no clear report on Russia trying to shape US election. False. @MeetThePress https://t.co/YbOVAjVb
D_Graettinger,t,0.1027,0.101,0.78,0.119,RT @PolitiFact: NEW: Priebus says there's no clear report on Russia trying to shape US election. False. @MeetThePress https://t.co/YbOVAjVb
2ALAW,CarmineZozzora,0.2462,0.094,0.77,0.136,"RT @CarmineZozzora: Oct 31, 2016: FBI sees no clear link to Russia:https://t.co/L4av41NW2aPost Nov 8th: It was Russia! Russia did it! C"
2ALAW,t,0.2462,0.094,0.77,0.136,"RT @CarmineZozzora: Oct 31, 2016: FBI sees no clear link to Russia:https://t.co/L4av41NW2aPost Nov 8th: It was Russia! Russia did it! C"
tootropic,starfirst,0.0,0.0,1.0,0.0,RT @starfirst: Wash Post: CIA concludes Russia interfered with 2016 election https://t.co/UpsdBNBRRk via @msnbc
tootropic,msnbc,0.0,0.0,1.0,0.0,RT @starfirst: Wash Post: CIA concludes Russia interfered with 2016 election https://t.co/UpsdBNBRRk via @msnbc
rigsby_michelle,TimRunsHisMouth,0.0,0.0,1.0,0.0,RT @TimRunsHisMouth: Here's a list of all the Foreign Governments who interfered in the last Presidential election. I mean... donated to th
DKWilson56,EJDionne,-0.5423,0.234,0.659,0.106,RT @EJDionne: Why a #Trump presidency inspires fear. My column: Russia's role in his election is scary. His response: Even more sohttps://
janefc3,TimRunsHisMouth,0.0,0.0,1.0,0.0,RT @TimRunsHisMouth: Here's a list of all the Foreign Governments who interfered in the last Presidential election. I mean... donated to th
scrubbyscum999,JBurtonXP,0.6597,0.0,0.779,0.221,"RT @JBurtonXP: If Russia wanted to influence the election, they should've just donated millions to Hillary like all the respectable foreign"
