User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
TuxiTix4,America_1st_,-0.6901,0.222,0.778,0.0,"RT @America_1st_: .@GovMikeHuckabee: ""It wasn't the Russians that beat them. It was a lack of ideas. It was Hillary being a very poor candi"
dansheehan,matthewamiller,0.0,0.0,1.0,0.0,RT @matthewamiller: It will be news to Hillary Clinton that the FBI will not draw inferences about things it can't prove in court. https://
dansheehan,,0.0,0.0,1.0,0.0,RT @matthewamiller: It will be news to Hillary Clinton that the FBI will not draw inferences about things it can't prove in court. https://
Cheerful_7,datrumpnation1,0.0,0.0,1.0,0.0,RT @datrumpnation1: Look who is behind the Russian CIA story:1. Washington Post2. Obama3. Schumer 4. McCain &amp; Lindsay Graham5. Hillary
reynolds60492,BrowningMachine,-0.3612,0.164,0.746,0.09,@BrowningMachine @Evan_McMullin @realDonaldTrump important to remember mcmuffin was a CIA plant to throw election to Hillary. They failed.
vtgirlinor,npr,0.3612,0.0,0.889,0.111,"U.S. Kids Far Less Likely To Out-Earn Their Parents, As Inequality Grows we can thank Hillary and Trump for this https://t.co/UjCOPjCqUN"
phil4gop,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""We have a new PresElect. His name is Donald J. Trump. So move over, Barack Move over Hillary"" AMEN @JudgeJeaninehttps:/"
dcfodder,fossyboots,0.2944,0.0,0.909,0.091,@fossyboots @Kelebration It was #Hillary who sold 20% of our uranium 2 #Russia and #obama who said he would be more flexible after election
FeistyTrumpette,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
jakesCove_US,trumpwallnow,0.0,0.0,1.0,0.0,RT @trumpwallnow: I just found what I'm getting Hillary for Christmas. They come in different colors to match her jumpsuits!https://t.co/v
jakesCove_US,abhinavvadrevu,0.0,0.0,1.0,0.0,RT @trumpwallnow: I just found what I'm getting Hillary for Christmas. They come in different colors to match her jumpsuits!https://t.co/v
CarlNyberg312,ggreenwald,-0.4588,0.12,0.88,0.0,"I recall GOP/NRA attacking Hillary as too far to the Left on one issue: guns, the one issue where HRC ran to Bernie's Left.@ggreenwald"
salrizzo5,LisaToddSutton,0.7717,0.108,0.518,0.375,@LisaToddSutton @KellyannePolls right she won what's the problem with Hillary lovers to face the truth grow up
skirtyboots,TheBaxterBean,-0.3182,0.113,0.887,0.0,"RT @TheBaxterBean: REMINDER: Hillary Clinton lost Michigan by only 10,704 votes. Detroit has 513,000 registered voters &amp; turnout declined ("
Ruthperricone,ConservativeFB,-0.4939,0.158,0.842,0.0,RT @ConservativeFB: Hillary Donors Could Have Fed 6 Million Hungry Children For a Year With Wasted Campaign Cash - #ClintonCash https://t.c
Ruthperricone,,-0.4939,0.158,0.842,0.0,RT @ConservativeFB: Hillary Donors Could Have Fed 6 Million Hungry Children For a Year With Wasted Campaign Cash - #ClintonCash https://t.c
Byrlyne,LVNancy,0.5719,0.0,0.791,0.209,"RT @LVNancy: #RussianHackers IF sore-Loser, Hillary had won, would we be having this conversation?#SundayMorning #TRUMP#AmericaFirst"
Betterw05759703,kurteichenwald,0.0,0.0,1.0,0.0,"RT @kurteichenwald: @AchaPatricia You didnt read a lot of what I wrote pre-election, did you? Try these:https://t.co/JSN8Liptfchttps://t."
Betterw05759703,t,0.0,0.0,1.0,0.0,"RT @kurteichenwald: @AchaPatricia You didnt read a lot of what I wrote pre-election, did you? Try these:https://t.co/JSN8Liptfchttps://t."
MattDocMartin,kashanacauley,-0.4767,0.205,0.795,0.0,RT @kashanacauley: It's a shame Hillary didn't connect with white Russian working class voters.
cowgirlup1a,qstafford50,0.6249,0.0,0.746,0.254,"RT @qstafford50: Prominent attorney sues FBI for improperly favoring Donald Trump over Hillary Clinton https://t.co/m2cwaX2p00 the fight,ta"
cowgirlup1a,palmerreport,0.6249,0.0,0.746,0.254,"RT @qstafford50: Prominent attorney sues FBI for improperly favoring Donald Trump over Hillary Clinton https://t.co/m2cwaX2p00 the fight,ta"
IapetusOrbit,DanielleMuscato,0.7184,0.0,0.778,0.222,"RT @DanielleMuscato: ""If Hillary Clinton won the election &amp; CIA report came out of foreign tampering, I'm sure @GOP'd be having exact same"
janet_yackle,luvmom8702,0.0516,0.122,0.748,0.13,"RT @luvmom8702: @janet_yackle @TheCut President Obama and Hillary Clinton know, understand how wrong you&amp; trump are Women are strong in spi"
petersarsgaard,jonleeanderson,0.6808,0.145,0.578,0.277,RT @jonleeanderson: So the CIA says Kremlin hacked Hillary &amp; leaked intel to help Trump.He won &amp; will name a Putin friend Sec of State. Hav
ImForYOUAmerica,WayneDupreeShow,0.0,0.0,1.0,0.0,"RT @WayneDupreeShow: When Obama spoke with Russia in 2012, he said he would have leverage on hot mic, Hillary hit reset button with Putin.."
DoDFiredawg78,MagicRoyalty,0.2942,0.0,0.905,0.095,"RT @MagicRoyalty: On election night, Trump offered to buy Hillary's $7 million dollars worth of fireworks for 5 cents on the dollar! http"
tigertrollz2,FoxNews,0.0,0.0,1.0,0.0,"RT @FoxNews: .@JudgeJeanine: ""We have a new Pres.-elect. His name is Donald J. Trump. So move over, Barack. Move over, Hillary."" https://t."
tigertrollz2,,0.0,0.0,1.0,0.0,"RT @FoxNews: .@JudgeJeanine: ""We have a new Pres.-elect. His name is Donald J. Trump. So move over, Barack. Move over, Hillary."" https://t."
Kodie2038Donna,JKaetz,0.528,0.094,0.735,0.171,@JKaetz Bernie ALL TALK NO ACTION!!!!  WHY DIDNT HE STAND UP TO HILLARY AND THE DNC???  BECAUSE HE WAS PART OF THE GAME!  SMARTEN UP!
JuliaGhnaimat,steph93065,0.0,0.0,1.0,0.0,RT @steph93065: To all the crazies following the Russian/Trump thing...Trump didn't give Russia enough uranium to nuke the entire world...
ed_hooley,truthfeed,0.0,0.0,1.0,0.0,"British Diplomat ""I've Met The Wikileaks Informant and They're NOT Russian"" https://t.co/ocQMDX7il5 #ImWithHer #Hillary #maga"
Reinhard1934,LarryT1940,0.0,0.0,1.0,0.0,"RT @LarryT1940: Hey #Democrats, #Liberals, #MSM, #Hillary, #CIA &amp; #McCain, It wasn't #Russia. It was the message that blew #Hillary out of"
TerriGreenUSA,twitter,-0.0423,0.099,0.809,0.092,"We've already said no to #fakenews. DSW didn't deny anything wiki said, and there's still the investigation into Hi https://t.co/GMFsZntgHA"
ciji2016,charliekirk11,0.0,0.0,1.0,0.0,"RT @charliekirk11: Russia potentially being involved is a big deal, but where was the media when Hillary funded her entire staff with forei"
SawyerBrittain,gerfingerpoken,0.5696,0.0,0.735,0.265,RT @gerfingerpoken: (IBD) Why won't Hillary Get Prosecuted Like David Petraeus? - @IBDeditorials - #PJNET https://t.co/3lSPD7nnV2 - - https
SawyerBrittain,investors,0.5696,0.0,0.735,0.265,RT @gerfingerpoken: (IBD) Why won't Hillary Get Prosecuted Like David Petraeus? - @IBDeditorials - #PJNET https://t.co/3lSPD7nnV2 - - https
Duffy_1958,StevePieczenik,-0.608,0.296,0.529,0.175,RT @StevePieczenik: luv #podestaspizza reference HELL o #America knows the scoop #Hillary have some dignity LEAVE #pizzagate https://t.co/w
Duffy_1958,t,-0.608,0.296,0.529,0.175,RT @StevePieczenik: luv #podestaspizza reference HELL o #America knows the scoop #Hillary have some dignity LEAVE #pizzagate https://t.co/w
dougtgraham,matthewamiller,0.0,0.0,1.0,0.0,RT @matthewamiller: It will be news to Hillary Clinton that the FBI will not draw inferences about things it can't prove in court. https://
dougtgraham,,0.0,0.0,1.0,0.0,RT @matthewamiller: It will be news to Hillary Clinton that the FBI will not draw inferences about things it can't prove in court. https://
KevinMEaster,NakBananas,-0.2732,0.091,0.909,0.0,@NakBananas @YouTube there are different views on the subject. I still say Trump is unfit to be pres. Hillary's guilt doesn't change that.
DavidTravillia1,bfraser747,0.0129,0.19,0.617,0.193,"RT @bfraser747:  #ThanksObama You accomplished UR clear mission Stop blaming #RussianHackers &amp; #FoxNews#Hillary was a nightmare,  but"
halfdollar54,YouTube,0.2577,0.0,0.865,0.135,HILLARY WONT EVEN HAVE MAJORITY OF VOTES ONCE THE DUST CLEARS https://t.co/9INvpMAXrZ via @YouTube
halfdollar54,youtube,0.2577,0.0,0.865,0.135,HILLARY WONT EVEN HAVE MAJORITY OF VOTES ONCE THE DUST CLEARS https://t.co/9INvpMAXrZ via @YouTube
LavaResistance,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
TeresaHutson1,SwissTriple_M,0.0,0.0,1.0,0.0,"RT @SwissTriple_M: @socialcivility @posybass1 https://t.co/P2y62B8SmT 70% voted early in FLA, more D than R, early exit P showed 1/2"
TeresaHutson1,palmerreport,0.0,0.0,1.0,0.0,"RT @SwissTriple_M: @socialcivility @posybass1 https://t.co/P2y62B8SmT 70% voted early in FLA, more D than R, early exit P showed 1/2"
DAILYBLUEblog,KailiJoy,-0.6331,0.283,0.609,0.108,RT @KailiJoy: Hillary Clinton's under no obligation to save us. She tried. And we screamed EMAILS!!!!!! and complained that she's just not
sqhydusmhk3,sexdatehere2,-0.128,0.212,0.606,0.182,busty Hillary Scott lets her horny teacher fuck her sweet pussy https://t.co/7sOrV1jeBX
BJeanMohr1,twitter,0.507,0.122,0.612,0.266,"He's only good at insults, diplomacy is not his forte',HIllary is so much better at diplomacy. https://t.co/AjaSMhfQUE"
Me_iam_erica,France4Hillary,0.34,0.082,0.786,0.132,"RT @France4Hillary: #Hillary lost 4 states (FL, MI, WI, PA) by ~1 point. If not for Russia/Comey, she'd have won them all. WE NEED A #REVOT"
sschrimp,corncob53,0.0,0.0,1.0,0.0,RT @corncob53: @LouDobbs @paulkrugman what's more de legitimizing than the Saudis $25 million contribution to HILLARY CLINTON? Krugman is a
PatHarr64573322,LovinPoulsbo,0.4019,0.094,0.749,0.157,RT @LovinPoulsbo: @HRCintheWild @katyperry  Love Hillary Clinton.  It won't be long before the entire US regrets not having her as our Pres
rickacoffman,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
Gittoa1,youtube,0.0,0.0,1.0,0.0,Hillary calls for censorship https://t.co/Qv9C0Vklq1
Kdplayer13,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
jamie_roc,Ian56789,-0.4588,0.13,0.87,0.0,RT @Ian56789: Remember when Russian Hackers forced Hillary to wipe her server after being served with a Congressional Sub Poena to preserve
DoughnutJane,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest#JudgeJeani"
VikingsFan1964,billkooper,0.8126,0.0,0.697,0.303,@billkooper @GodH8sWindbags Obama won two consecutive terms. Hillary won with more than 2.5 million votes. The @ElectoralCollge hasn't voted
dssinojuli,ConstanceQueen8,0.7717,0.0,0.66,0.34,RT @ConstanceQueen8: Thank U 4 Sparing UsFrom Hillary Clinton Best Thanksgiving Ever Amen &amp; Amen #PresidentElectTrump #MA
AllWolvesMatter,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest#JudgeJeani"
BarrieNJ,IdiotDems,-0.4939,0.158,0.842,0.0,RT @IdiotDems: Hillary Donors Could Have Fed 6 Million Hungry Children For a Year With Wasted Campaign Cash - #CrookedHillary https://t.co/
BarrieNJ,t,-0.4939,0.158,0.842,0.0,RT @IdiotDems: Hillary Donors Could Have Fed 6 Million Hungry Children For a Year With Wasted Campaign Cash - #CrookedHillary https://t.co/
AnnTruwe,kylegriffin1,-0.6597,0.293,0.707,0.0,RT @kylegriffin1: The Dangerous Myth That Hillary Clinton Ignored the Working Class @TheAtlantic https://t.co/bzCbt0iaXD https://t.co/Waam
AnnTruwe,theatlantic,-0.6597,0.293,0.707,0.0,RT @kylegriffin1: The Dangerous Myth That Hillary Clinton Ignored the Working Class @TheAtlantic https://t.co/bzCbt0iaXD https://t.co/Waam
grammarox,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest#JudgeJeani"
DaleF3,eztempo,-0.7859,0.298,0.702,0.0,@eztempo @CNN Russia didn't do anything. Hillary's loss was her own damn fault. I'm not diving under my desk with my hands over my head.
nerfect,kashanacauley,-0.4767,0.205,0.795,0.0,RT @kashanacauley: It's a shame Hillary didn't connect with white Russian working class voters.
dawnsotolongo,SwissTriple_M,0.0,0.0,1.0,0.0,"RT @SwissTriple_M: @socialcivility @posybass1 https://t.co/P2y62B8SmT 70% voted early in FLA, more D than R, early exit P showed 1/2"
dawnsotolongo,palmerreport,0.0,0.0,1.0,0.0,"RT @SwissTriple_M: @socialcivility @posybass1 https://t.co/P2y62B8SmT 70% voted early in FLA, more D than R, early exit P showed 1/2"
MelissaTT2000,LisaToddSutton,-0.3182,0.119,0.881,0.0,"@LisaToddSutton @KellyannePollsHillary say she lost, he is her president, willing to work w/ him. Get it yet, hon?https://t.co/i2gJFh3GUb"
MelissaTT2000,cnn,-0.3182,0.119,0.881,0.0,"@LisaToddSutton @KellyannePollsHillary say she lost, he is her president, willing to work w/ him. Get it yet, hon?https://t.co/i2gJFh3GUb"
LaurieRobert6,greggutfeld,0.0,0.0,1.0,0.0,"@greggutfeld @GregGutfeldShow Hillary dillary dock, her times run off the clock. Whitewater and email mishandled. Benghazi and foundation"
DAILYBLUEblog,Pappiness,0.5859,0.0,0.833,0.167,"RT @Pappiness: Just a subtle reminder that if #RussianHackers helped Hillary win, The GOP Oversight Committee would investigate her for tre"
Anfoooey,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""We have a new PresElect. His name is Donald J. Trump. So move over, Barack Move over Hillary"" AMEN @JudgeJeaninehttps:/"
PatPatojson,FreedomChild3,0.0,0.0,1.0,0.0,RT @FreedomChild3: HILLARY PLEADS TO DISMISS BENGHAZI LAWSUIThttps://t.co/5VxZ989pFd#BenghaziMatters #WakeUpAmerica https://t.co/uE4mKpX4
PatPatojson,t,0.0,0.0,1.0,0.0,RT @FreedomChild3: HILLARY PLEADS TO DISMISS BENGHAZI LAWSUIThttps://t.co/5VxZ989pFd#BenghaziMatters #WakeUpAmerica https://t.co/uE4mKpX4
boris3324,davidfrum,0.0,0.0,1.0,0.0,"RT @davidfrum: Maybe it wasnt tactical, but I still dont understand why Hillary never said: Take off that pin, its not your flag, you P"
ZKondos,PatriotGeorgia,0.0,0.0,1.0,0.0,"@PatriotGeorgia @PatVPeters McCain, a Hillary/Obama/Soros surrogate must be removed from Chairman of the Armed Services committee"
riskmare,ezlusztig,0.0,0.0,1.0,0.0,RT @ezlusztig: From https://t.co/USXeAnLwWv
riskmare,theguardian,0.0,0.0,1.0,0.0,RT @ezlusztig: From https://t.co/USXeAnLwWv
PatDugan,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
MhMaximilian,cristinalaila1,-0.3182,0.247,0.753,0.0,RT @cristinalaila1: Hillary Clinton lost again #TriggeredIn4Words https://t.co/zgXW7Yt5Ty
MhMaximilian,twitter,-0.3182,0.247,0.753,0.0,RT @cristinalaila1: Hillary Clinton lost again #TriggeredIn4Words https://t.co/zgXW7Yt5Ty
titoriaanmol,jasonroeder,-0.4215,0.149,0.851,0.0,"RT @jasonroeder: Too late to point fingers, but did Hillary make even ONE campaign stop in Moscow?"
conservogirl,RNRMississippi,-0.2263,0.215,0.642,0.143,"RT @RNRMississippi: Russians are Amazing: Set up a private server, rigged the primary, used BleachBit to violate a court order, then made"
amazinglyarden,twitter,-0.7626,0.267,0.733,0.0,HILLARY KNOWS SHIT YALL BUT NO WE NOW HAVE A CHEETO AS PRESIDENT WHO PROBABLY IS SECRETLY GAY WITH PUTIN https://t.co/KPYxj9ntdz
jwire,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest#JudgeJeani"
fakegreglambert,Eden_Eats,-0.5859,0.257,0.743,0.0,RT @Eden_Eats: Going on a hike without running into Hillary Clinton is bullshit.
edd79nyc,_CillaW,0.2732,0.0,0.92,0.08,RT @_CillaW: Agreed. It's all deep rooted sexism. Imagine if Hillary was elected &amp; doing half of the things Trump is right now. People woul
syl_pac,Change,0.0,0.0,1.0,0.0,Electoral College: Make Hillary Clinton President on December 19 - Sign the Petition! https://t.co/pyLGPjVyhG via @Change
syl_pac,change,0.0,0.0,1.0,0.0,Electoral College: Make Hillary Clinton President on December 19 - Sign the Petition! https://t.co/pyLGPjVyhG via @Change
JohnVinhMiles,jackflackdaily,-0.4389,0.153,0.847,0.0,RT @jackflackdaily: Clinton Campaign Spent More Money Than Any Losing Campaign In US History!  https://t.co/QCwMkseXWc #Trump #makeamericag
JohnVinhMiles,redstate,-0.4389,0.153,0.847,0.0,RT @jackflackdaily: Clinton Campaign Spent More Money Than Any Losing Campaign In US History!  https://t.co/QCwMkseXWc #Trump #makeamericag
BizEnewsLive,Sterlingartz)hillary,0.4215,0.0,0.833,0.167,Retweeted Sterling J Sterling (@Sterlingartz):hillary clinton's lead in the popular vote swells to nearly 2.7... https://t.co/xEqDbVYxh8
BizEnewsLive,motherjones,0.4215,0.0,0.833,0.167,Retweeted Sterling J Sterling (@Sterlingartz):hillary clinton's lead in the popular vote swells to nearly 2.7... https://t.co/xEqDbVYxh8
tototch,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
FeistyTrumpette,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest#JudgeJeani"
lawnsports,benschwartzy,-0.5177,0.218,0.66,0.122,"RT @benschwartzy: It only took one FBI agent to ruin Nixon (Felt) and one to ruin Hillary (Comey). So, I'm very happy to see Trump making a"
aline260,Craigipedia,-0.6369,0.208,0.792,0.0,"RT @Craigipedia: Remember all the geniuses who voted against Hillary because they hated ""the Clinton Dynasty""? https://t.co/rwJ4K9dlmO"
aline260,twitter,-0.6369,0.208,0.792,0.0,"RT @Craigipedia: Remember all the geniuses who voted against Hillary because they hated ""the Clinton Dynasty""? https://t.co/rwJ4K9dlmO"
tuckman_andrea,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
bloodinbritish3,Portosj81J,0.2263,0.0,0.924,0.076,RT @Portosj81J: If the CIA knew that Russia was behind hacking then why did Obama allow Hillary to use a private server with official secre
joneslisa,RamBoPirate,-0.4588,0.222,0.694,0.083,RT @RamBoPirate: Top 5 Reasons Hillary lost the Election:1-  She sux2-  She sux3-  She sux4-  She sux5-  She sux
Millenniumistic,freedemoparty,0.0,0.0,1.0,0.0,"RT @freedemoparty: PEOPLE'S LEADER MADAME PRESIDENT HILLARY CLINTON IS MARCHING TOWARDS ""THE WHITE HOUSE"" - Abdullah Al-Mahmud Jahangir htt"
PatriotRider,US_Army_Vet,0.3716,0.0,0.846,0.154,RT @US_Army_Vet: Judge Napolitano: NSA not Russia hacked Hillary! Judge Jeanine Slams Obamahttps://t.co/Tzykej89gp @LeahR77 #USAhttps:
chris_jive,clwpaints,-0.4215,0.237,0.763,0.0,@clwpaints @MittRomney @joshromney    Do you think Hillary lies?  Just wondering
trishshirlaw,DineshDSouza,-0.3182,0.173,0.827,0.0,RT @DineshDSouza: The reason Hillary lost is not Russia--it's this guy https://t.co/tERRJGv05E
trishshirlaw,twitter,-0.3182,0.173,0.827,0.0,RT @DineshDSouza: The reason Hillary lost is not Russia--it's this guy https://t.co/tERRJGv05E
ScotiaMark,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
huffdini,KailiJoy,-0.6331,0.283,0.609,0.108,RT @KailiJoy: Hillary Clinton's under no obligation to save us. She tried. And we screamed EMAILS!!!!!! and complained that she's just not
LivingstonLD22,FoxNews,-0.6901,0.222,0.778,0.0,"RT @FoxNews: .@GovMikeHuckabee: ""It wasn't the Russians that beat them. It was a lack of ideas. It was Hillary being a very poor candidate."
Sailfish157,Sherrishaw14,0.0,0.0,1.0,0.0,RT @Sherrishaw14: @whirrll @FredPecora @GOP @PatriotsOfMars @freep Hillary is the only one who can finish this https://t.co/uoRiqedjhA
Sailfish157,twitter,0.0,0.0,1.0,0.0,RT @Sherrishaw14: @whirrll @FredPecora @GOP @PatriotsOfMars @freep Hillary is the only one who can finish this https://t.co/uoRiqedjhA
paperrosie53,JohnLeguizamo,0.0,0.0,1.0,0.0,RT @JohnLeguizamo: Over 4 million have already asked the electoral college to elect @HillaryClinton as president on Dec 19. https://t.co/gh
paperrosie53,t,0.0,0.0,1.0,0.0,RT @JohnLeguizamo: Over 4 million have already asked the electoral college to elect @HillaryClinton as president on Dec 19. https://t.co/gh
Football__matri,blaubok,0.47,0.096,0.652,0.252,RT @blaubok: When her election was 98% certain - Hillary assured Trump - the election isn't riggedWhen she lost - the election was rigged
OldStudentnow,PBS,0.3481,0.047,0.85,0.103,@PBS @NewsHour How dare those Russian spread all that truth about #Hillary?  And why would they not want to deal with her corrupt legacy?
AgnesdeBerlimon,nypost,0.0772,0.111,0.766,0.123,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns
AgnesdeBerlimon,t,0.0772,0.111,0.766,0.123,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns
hillary_jar,JanethHdzSub,0.0,0.0,1.0,0.0,RT @JanethHdzSub: Cosas dificiles para harry: saludar y cantar al mismo tiempo#MTVStarsNiallHoran https://t.co/yL4f6ykE6D
hillary_jar,vine,0.0,0.0,1.0,0.0,RT @JanethHdzSub: Cosas dificiles para harry: saludar y cantar al mismo tiempo#MTVStarsNiallHoran https://t.co/yL4f6ykE6D
maryhowland7,WeNeedTrump,-0.802,0.31,0.69,0.0,@WeNeedTrump Hillary  made her  money from Morocco.Saudi. Bahrain.several  counties. She is mentally  ill from all her evil actions
Caranina01,Change,-0.296,0.196,0.804,0.0,You Can Stop Trump on December 19 https://t.co/erYMV0p4oe via @Change
Caranina01,change,-0.296,0.196,0.804,0.0,You Can Stop Trump on December 19 https://t.co/erYMV0p4oe via @Change
pambaker0208,StefanMolyneux,-0.4588,0.125,0.875,0.0,RT @StefanMolyneux: Cant wait for Dem investigation to figure out how Russian hackerz (TM) forced Hillary to take millions in Saudi money.
caroljdavy,SwissTriple_M,0.0,0.0,1.0,0.0,"RT @SwissTriple_M: @socialcivility @posybass1 https://t.co/P2y62B8SmT 70% voted early in FLA, more D than R, early exit P showed 1/2"
caroljdavy,palmerreport,0.0,0.0,1.0,0.0,"RT @SwissTriple_M: @socialcivility @posybass1 https://t.co/P2y62B8SmT 70% voted early in FLA, more D than R, early exit P showed 1/2"
macmcd,yourltldogtoo,0.0,0.0,1.0,0.0,RT @yourltldogtoo: .@amyklobuchar @washingtonpost Call on the #ElectoralCollege  to #DenyTrump and elect Hillary
hoseokway,maItinerecords,0.4019,0.0,0.838,0.162,RT @maItinerecords: hillary clinton flew all the way to hong kong to support twice https://t.co/Dsmufj6Xes
hoseokway,twitter,0.4019,0.0,0.838,0.162,RT @maItinerecords: hillary clinton flew all the way to hong kong to support twice https://t.co/Dsmufj6Xes
cakehler,swterry91,-0.4939,0.158,0.842,0.0,RT @swterry91: Hillary Donors Could Have Fed 6 Million Hungry Children For A Year With Wasted Campaign Money #tcot https://t.co/1b9uUjZ9lB
cakehler,dailycaller,-0.4939,0.158,0.842,0.0,RT @swterry91: Hillary Donors Could Have Fed 6 Million Hungry Children For A Year With Wasted Campaign Money #tcot https://t.co/1b9uUjZ9lB
marciebrowne,DisavowTrump16,0.0,0.0,1.0,0.0,RT @DisavowTrump16: U.S. Concludes that Russia was involved in our election! RETWEET to to tell the Electoral College to vote for Hillary!
BizEctiveCTO,Sterlingartz,0.4215,0.0,0.865,0.135,RT @Sterlingartz: hillary clinton's lead in the popular vote swells to nearly 2.7 million and 48% ... https://t.co/ro7TGgtxEW https://t.co/
BizEctiveCTO,motherjones,0.4215,0.0,0.865,0.135,RT @Sterlingartz: hillary clinton's lead in the popular vote swells to nearly 2.7 million and 48% ... https://t.co/ro7TGgtxEW https://t.co/
PrettySoftweb,Sterlingartz,0.4215,0.0,0.865,0.135,RT @Sterlingartz: hillary clinton's lead in the popular vote swells to nearly 2.7 million and 48% ... https://t.co/ro7TGgtxEW https://t.co/
PrettySoftweb,motherjones,0.4215,0.0,0.865,0.135,RT @Sterlingartz: hillary clinton's lead in the popular vote swells to nearly 2.7 million and 48% ... https://t.co/ro7TGgtxEW https://t.co/
BizEnewsLive,Sterlingartz,0.4215,0.0,0.865,0.135,RT @Sterlingartz: hillary clinton's lead in the popular vote swells to nearly 2.7 million and 48% ... https://t.co/ro7TGgtxEW https://t.co/
BizEnewsLive,motherjones,0.4215,0.0,0.865,0.135,RT @Sterlingartz: hillary clinton's lead in the popular vote swells to nearly 2.7 million and 48% ... https://t.co/ro7TGgtxEW https://t.co/
US_Conservatism,danbuter,-0.128,0.1,0.819,0.082,RT @danbuter: @nytimes @nytopinion Should do an article on the truth and lies of the New York Times. You'd get a whole series just on Hilla
dane0033,twitter,0.0,0.0,1.0,0.0,Or Hillary Clinton  https://t.co/JoiqJGM32e
ambinc1,umpire43,0.0,0.0,1.0,0.0,RT @umpire43: In Millwaukee day 5 of recount Hillary had 356000 votes thrown out for Fraud.Boxes in Millwaukee did not match poll books RUS
Newyorker2212,qstafford50,0.6249,0.0,0.746,0.254,"RT @qstafford50: Prominent attorney sues FBI for improperly favoring Donald Trump over Hillary Clinton https://t.co/m2cwaX2p00 the fight,ta"
Newyorker2212,palmerreport,0.6249,0.0,0.746,0.254,"RT @qstafford50: Prominent attorney sues FBI for improperly favoring Donald Trump over Hillary Clinton https://t.co/m2cwaX2p00 the fight,ta"
raklas,caveboyjones,0.5859,0.0,0.817,0.183,"@caveboyjones @infowars Actually, while MSM (FAKE NEWS) was predicting victory for Hillary, @infowars was accurately predicting Trump win."
suzost,pete03217,-0.8519,0.283,0.717,0.0,RT @pete03217: @lidiya_selwood @suzost @washingtonpost We see it but Dems choose not to see it. They are blind to all the horrible things H
Barbara4220,StefanMolyneux,-0.4588,0.125,0.875,0.0,RT @StefanMolyneux: Cant wait for Dem investigation to figure out how Russian hackerz (TM) forced Hillary to take millions in Saudi money.
polyglotme,shayne571,-0.4767,0.14,0.86,0.0,@shayne571 @NoyzeSmythe @4everNeverTrump @caliwaterman @fawfulfan ur attack is same one Hillary used on Obama in 2008. it doesn't make sense
sherrysue66,cristinalaila1,-0.3182,0.247,0.753,0.0,RT @cristinalaila1: Hillary Clinton lost again #TriggeredIn4Words https://t.co/zgXW7Yt5Ty
sherrysue66,twitter,-0.3182,0.247,0.753,0.0,RT @cristinalaila1: Hillary Clinton lost again #TriggeredIn4Words https://t.co/zgXW7Yt5Ty
