User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
heatstreet,heatst,0.2023,0.0,0.859,0.141,BUSTED: Top media pundits gave money to Clinton (but there's a catch). https://t.co/onKR1Utvag
FOCVS_Trading,BrockDodd,0.7906,0.0,0.65,0.35,"RT @BrockDodd: Assuming Hillary wins, swinging $XIV is literally free money before market close today."
theyfall4liyah,TheWorldOfFunny,0.0,0.0,1.0,0.0,RT @TheWorldOfFunny: Hillary Clinton really did the #MannequinChallenge on #ElectionDay https://t.co/rYVq0sC4U5
theyfall4liyah,twitter,0.0,0.0,1.0,0.0,RT @TheWorldOfFunny: Hillary Clinton really did the #MannequinChallenge on #ElectionDay https://t.co/rYVq0sC4U5
rubyred10123,brandonpearse,-0.1027,0.142,0.735,0.123,RT @brandonpearse: Picking between trump and Hillary is like asking if you wanna be shot or stabbed
rosecal7,lex_looper,0.0,0.0,1.0,0.0,"RT @lex_looper: Hillary stole haiti donations, armed ISIS, covered up child trafficking &amp; she gets the black vote because... Beyonc https:"
howardmclainjr,BlackManTrump,-0.5859,0.183,0.817,0.0,RT @BlackManTrump: Miami4Trump: RT 2ALAW: Voter Fraud In PhiladelphiaPush Button One For HillaryPaid For By The Democratic County.#Elec
LaPecosaAnta,ParksPics,0.0,0.0,1.0,0.0,RT @ParksPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/tdjwZ6McOc
LaPecosaAnta,twitter,0.0,0.0,1.0,0.0,RT @ParksPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/tdjwZ6McOc
gotfamegang,cleanhaylor,0.2118,0.166,0.596,0.238,@cleanhaylor both suck but Hillary is more worth it
BarbaraB777,JaredWyand,-0.742,0.285,0.642,0.073,"RT @JaredWyand: Don't be nervous America. We're only facing economic collapse, anarchy, and inevitable civil war if Hillary wins#Election"
Luxury_etc,teenvogue,0.0,0.0,1.0,0.0,Rihanna Wears a T-Shirt of Herself Wearing a T-Shirt of Hillary Clinton https://t.co/Vlod3PRyyr
twofoneshawty,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
twofoneshawty,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
PureEnergy813,MikePenceVP,-0.7345,0.236,0.764,0.0,RT @MikePenceVP: Hillary's email lies in 45 secondsNo way she should be allowed to serve. Gross &amp; total negligence! #LockHerUp #RT https:
kmfw160,2ALAW,-0.4404,0.231,0.602,0.167,"RT @2ALAW: It's truly a sad day in America when we dismiss all the corruption, voting fraud committed as ""just politics""#Hillary is disqu"
mediohcre,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
mediohcre,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
tanya_vs,MatthewKick,0.0,0.0,1.0,0.0,RT @MatthewKick: Trump vs Hillary #ElectionDay https://t.co/BRv1x2bYlB
tanya_vs,twitter,0.0,0.0,1.0,0.0,RT @MatthewKick: Trump vs Hillary #ElectionDay https://t.co/BRv1x2bYlB
Dezierael,JLaughmiller,0.4939,0.0,0.714,0.286,RT @JLaughmiller: Hillary vs. Hillary. Pretty eye opening:) https://t.co/7uGMyjsR7j
Dezierael,twitter,0.4939,0.0,0.714,0.286,RT @JLaughmiller: Hillary vs. Hillary. Pretty eye opening:) https://t.co/7uGMyjsR7j
JoCaseyB,FrankLuntz,0.1571,0.091,0.792,0.117,RT @FrankLuntz: In case I wasn't clear enough from my previous tweets:Hillary Clinton will be the next President of the United States.  #
ChuckCollier76,kazueger1,0.0,0.0,1.0,0.0,RT @kazueger1: Trey Gowdy Says FBI Investigation Into Hillary Clinton's Emails Isn't Over https://t.co/TUe0i9gZPv
ChuckCollier76,westernjournalism,0.0,0.0,1.0,0.0,RT @kazueger1: Trey Gowdy Says FBI Investigation Into Hillary Clinton's Emails Isn't Over https://t.co/TUe0i9gZPv
Geeeooh15,yvezayntIaurent,-0.5423,0.22,0.78,0.0,"RT @yvezayntIaurent: white person: idk whos worse: hillary or trumplgbtq, women, black people, immigrants, muslims: trump iswhite pers"
cliff_helton24,CloydRivers,0.0,0.0,1.0,0.0,RT @CloydRivers: Im not against a woman bein President. Im just against that woman bein Hillary Clinton. Merica.
sarainestroza8,theScore,-0.5106,0.216,0.784,0.0,RT @theScore: Hornets' Spencer Hawes wears 'Hillary for Prison' shirt. #ElectionNight https://t.co/VYazSTvy4M https://t.co/mMq2j0bUig
sarainestroza8,thescore,-0.5106,0.216,0.784,0.0,RT @theScore: Hornets' Spencer Hawes wears 'Hillary for Prison' shirt. #ElectionNight https://t.co/VYazSTvy4M https://t.co/mMq2j0bUig
chloeperkinss,memesuppIy,-0.1695,0.196,0.804,0.0,"RT @memesuppIy: We don't want Trump, we don't want Hillary, we just want Cory back in the house"
audrey_gibbons,rebel2187,0.0,0.0,1.0,0.0,RT @rebel2187: Donald and Hillary made an appearance in US Gov today  https://t.co/zOJflct4WM
audrey_gibbons,twitter,0.0,0.0,1.0,0.0,RT @rebel2187: Donald and Hillary made an appearance in US Gov today  https://t.co/zOJflct4WM
AnnSchm03580293,phil200269,-0.9231,0.489,0.423,0.088,"RT @phil200269: How Is Importing 1Million Syrian Refugee Terrorists and Rapists Going To Help Poverty Stricken Americans, Hillary?#ImVoti"
Alexsmitty_,sassytbh,0.0,0.0,1.0,0.0,RT @sassytbh: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/bqMEchufZd
Alexsmitty_,twitter,0.0,0.0,1.0,0.0,RT @sassytbh: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/bqMEchufZd
tritt808,JuiceTha56,0.168,0.0,0.927,0.073,RT @JuiceTha56: Will Hillary make pants suits mandatory? Will Trump build a wall on Mexicos border? Find out tomorrow on the season fin
Babadoosh1,JackPosobiec,0.0,0.0,1.0,0.0,RT @JackPosobiec: Caught! Democrats Campaign for Hillary Inside N Philadelphia Poll https://t.co/FZP07zKb7y
Babadoosh1,periscope,0.0,0.0,1.0,0.0,RT @JackPosobiec: Caught! Democrats Campaign for Hillary Inside N Philadelphia Poll https://t.co/FZP07zKb7y
ThatmustbPharoh,thehill,0.0,0.0,1.0,0.0,RT @thehill: Spokesman: George W. Bush did not vote for Clinton https://t.co/AMuzb6nyiM https://t.co/WcqFBXo1YK
ThatmustbPharoh,thehill,0.0,0.0,1.0,0.0,RT @thehill: Spokesman: George W. Bush did not vote for Clinton https://t.co/AMuzb6nyiM https://t.co/WcqFBXo1YK
ReidZolinski,TheOneandOnIyUS,0.7096,0.0,0.753,0.247,RT @TheOneandOnIyUS: The joke is on Hillary if she wins. She'll have to sit at the desk Monica sat under.
kyiamonae,whytruy,0.3612,0.0,0.828,0.172,RT @whytruy: *casts vote for Hillary* Hillary: Thank you for your vot-Me: https://t.co/EjvxMWZD2c
kyiamonae,twitter,0.3612,0.0,0.828,0.172,RT @whytruy: *casts vote for Hillary* Hillary: Thank you for your vot-Me: https://t.co/EjvxMWZD2c
FreeMilo69,DontTread_2nd,0.0,0.0,1.0,0.0,RT @DontTread_2nd: @Rambobiggs Is it connected to Hillary https://t.co/ruLA5yOK3k
FreeMilo69,twitter,0.0,0.0,1.0,0.0,RT @DontTread_2nd: @Rambobiggs Is it connected to Hillary https://t.co/ruLA5yOK3k
KareemLumumba,twitter,0.3182,0.0,0.777,0.223,#Trump making sure wifey doesn't vote for #Hillary https://t.co/rU76msyhIc
Kians_Baddie,FrankLuntz,0.1571,0.091,0.792,0.117,RT @FrankLuntz: In case I wasn't clear enough from my previous tweets:Hillary Clinton will be the next President of the United States.  #
davidprieto08,CloydRivers,0.0,0.0,1.0,0.0,"RT @CloydRivers: To everyone who wants to vote for Hillary just to keep Trump from becomin' President, watch this...https://t.co/TuUpD7Qgcg"
davidprieto08,amp,0.0,0.0,1.0,0.0,"RT @CloydRivers: To everyone who wants to vote for Hillary just to keep Trump from becomin' President, watch this...https://t.co/TuUpD7Qgcg"
Smedley_Butler,ActualFlatticus,-0.765,0.248,0.752,0.0,RT @ActualFlatticus: Has Hillary Clinton ever said a single word that led you to believe she intends to stop killing people in 7 countries?
Xanthan003,wikileaks,0.0,0.0,1.0,0.0,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV
Xanthan003,regated,0.0,0.0,1.0,0.0,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV
DebWhit93354460,FoxNews,-0.6449,0.271,0.652,0.077,@FoxNews @HillaryClinton @JakeBGibson She is a criminal! If you want change don't vote Hillary!!!
frazier_ann,kjdrennen,-0.6908,0.322,0.678,0.0,"RT @kjdrennen: .@TheEllenShow whines: @HillaryClinton ""cannot catch a break"" with e-mail scandal https://t.co/EtmQnw681e #TTT16 https://t.c"
frazier_ann,newsbusters,-0.6908,0.322,0.678,0.0,"RT @kjdrennen: .@TheEllenShow whines: @HillaryClinton ""cannot catch a break"" with e-mail scandal https://t.co/EtmQnw681e #TTT16 https://t.c"
GlennManeval,ed_hooley,0.5267,0.0,0.761,0.239,RT @ed_hooley: Hillary Clinton &amp; John Podesta Spirit Cooking Party #California #sandiego #OrangeCounty #sacramento #LosAngeles  https://t.
GlennManeval,,0.5267,0.0,0.761,0.239,RT @ed_hooley: Hillary Clinton &amp; John Podesta Spirit Cooking Party #California #sandiego #OrangeCounty #sacramento #LosAngeles  https://t.
Sparkfoot,TheHappyCampers,0.8126,0.0,0.519,0.481,RT @TheHappyCampers: If Trump wins and if Hillary wins https://t.co/5HIZ9k3fZN
Sparkfoot,twitter,0.8126,0.0,0.519,0.481,RT @TheHappyCampers: If Trump wins and if Hillary wins https://t.co/5HIZ9k3fZN
jb19tele,rkamienski,0.0,0.0,1.0,0.0,RT @rkamienski: KENTUCKY #exitpollsDonald Trump 66.0%Hillary Clinton 29.8%#ElectionDay
nikemil,kimayad_,0.3612,0.0,0.872,0.128,"RT @kimayad_: Before Hillary Clinton, there was Shirley Chisholm. Thank you for paving the way. #UnboughtAndUnbossed72 #Election2016 http"
HumphryBrokhart,esquire,0.0,0.0,1.0,0.0,Will Ferrell Is Just Your Average Millennial in a New Hillary Clinton Ad - He's with her.  https://t.co/efvfv1i2AO
sophipoo,FreddyAmazin,0.0,0.0,1.0,0.0,RT @FreddyAmazin: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/UFcFkP6js1
sophipoo,twitter,0.0,0.0,1.0,0.0,RT @FreddyAmazin: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/UFcFkP6js1
Elspeth_Powell,HillaryClinton,0.0,0.0,1.0,0.0,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https
Elspeth_Powell,hillaryclinton,0.0,0.0,1.0,0.0,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https
bamamom2x,yankeebrit77,0.0,0.0,1.0,0.0,"RT @yankeebrit77: Why don't these reported ""glitches"" &amp; ""errors"" ever change Hillary votes to Trump? #Rigged #ElectionNight https://t.co/n"
bamamom2x,twitter,0.0,0.0,1.0,0.0,"RT @yankeebrit77: Why don't these reported ""glitches"" &amp; ""errors"" ever change Hillary votes to Trump? #Rigged #ElectionNight https://t.co/n"
ldrx0,whytruy,0.3612,0.0,0.828,0.172,RT @whytruy: *casts vote for Hillary* Hillary: Thank you for your vot-Me: https://t.co/EjvxMWZD2c
ldrx0,twitter,0.3612,0.0,0.828,0.172,RT @whytruy: *casts vote for Hillary* Hillary: Thank you for your vot-Me: https://t.co/EjvxMWZD2c
Amyloukingery,FacMagnaAmerica,-0.2023,0.141,0.859,0.0,RT @FacMagnaAmerica: .@JackPosobiec on #Periscope: Hillary Workers Intimidate Voters in Philly https://t.co/MwbHAdq0Zj
Amyloukingery,periscope,-0.2023,0.141,0.859,0.0,RT @FacMagnaAmerica: .@JackPosobiec on #Periscope: Hillary Workers Intimidate Voters in Philly https://t.co/MwbHAdq0Zj
LA_VeryOwn,ItsKrich,-0.7906,0.286,0.714,0.0,RT @ItsKrich: I'm scared of Hillary Clinton because I know exactly what she'll do and I'm scared of Donald Trump because there's no tellin
Wutevuh,TRay1949,0.0,0.0,1.0,0.0,RT @TRay1949: Hillary's Kissin KKK  https://t.co/2RoehKOfht
Wutevuh,twitter,0.0,0.0,1.0,0.0,RT @TRay1949: Hillary's Kissin KKK  https://t.co/2RoehKOfht
JReives04,jozenc,0.8625,0.0,0.586,0.414,RT @jozenc: Why Hillary greet all her black friends like she thought they weren't coming to her party? https://t.co/Id0avyHnMZ
JReives04,twitter,0.8625,0.0,0.586,0.414,RT @jozenc: Why Hillary greet all her black friends like she thought they weren't coming to her party? https://t.co/Id0avyHnMZ
__paoeuresti,FIirtationship,0.0,0.0,1.0,0.0,RT @FIirtationship: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/LA0LDtKi0P
__paoeuresti,twitter,0.0,0.0,1.0,0.0,RT @FIirtationship: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  https://t.co/LA0LDtKi0P
sardiver3,YoungDems4Trump,0.0,0.0,1.0,0.0,"RT @YoungDems4Trump: 207 Bernie voters for Trump in Arizona, folks! Counts as 414! Eat your heart out Hillary! I'm deflating your lies!#Yo"
namasteee_,BandzUpDee,-0.8441,0.269,0.731,0.0,RT @BandzUpDee: Vote Hillary Clinton idc if she a liar y'all boyfriends lie to y'all everyday and y'all still fw them so VOTE HILLARY BITCH
hamoudikan,TheSun,0.6204,0.0,0.807,0.193,RT @TheSun: A final poll for the #USElection shows who is most likely to win tonight #USElection https://t.co/6cWAQBvrhi https://t.co/AchWa
hamoudikan,thesun,0.6204,0.0,0.807,0.193,RT @TheSun: A final poll for the #USElection shows who is most likely to win tonight #USElection https://t.co/6cWAQBvrhi https://t.co/AchWa
RushaliSarkar,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
RushaliSarkar,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
twinkIouis,vickto_willy,-0.1531,0.109,0.806,0.085,"RT @vickto_willy: Hillary: ""Vote for me.""Me mimicking her: ""Vote for m- SHUT UP. You know damn well you the only option."" https://t.co/0OA"
twinkIouis,t,-0.1531,0.109,0.806,0.085,"RT @vickto_willy: Hillary: ""Vote for me.""Me mimicking her: ""Vote for m- SHUT UP. You know damn well you the only option."" https://t.co/0OA"
cYa_Mahlati,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
cYa_Mahlati,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
HazelOsterhout,PhillyGOP,-0.5859,0.192,0.808,0.0,@PhillyGOP @mshellbeth  Hillary sould be locked uo for commiting fraud thoughout her campaign  #electionday #FoxNews2016  #MAGA #TrashCheats
FenMorgana,gmlively,0.3612,0.0,0.848,0.152,RT @gmlively: I have the Hillary H down pat. These #NastyWomen are ready to #GOTV #ProudToBePA https://t.co/3xvlL7BCQg
FenMorgana,twitter,0.3612,0.0,0.848,0.152,RT @gmlively: I have the Hillary H down pat. These #NastyWomen are ready to #GOTV #ProudToBePA https://t.co/3xvlL7BCQg
tabbyburnsworth,BandzUpDee,-0.8441,0.269,0.731,0.0,RT @BandzUpDee: Vote Hillary Clinton idc if she a liar y'all boyfriends lie to y'all everyday and y'all still fw them so VOTE HILLARY BITCH
F4NZONED,FifaDuaine,0.5719,0.0,0.748,0.252,RT @FifaDuaine: if Hillary wins I'll PayPal everyone $100 that RTs this
JamoneHill,Ma_Ya_Business,-0.5106,0.13,0.87,0.0,RT @Ma_Ya_Business: Vote Hillary Clinton idc if she a liar y'all boyfriends lie to y'all everyday and y'all still fw them so VOTE HILLARY B
hildur789,BreitbartNews,0.4019,0.0,0.597,0.403,RT @BreitbartNews: Special snowflake. https://t.co/k94ncGgmn3
hildur789,breitbart,0.4019,0.0,0.597,0.403,RT @BreitbartNews: Special snowflake. https://t.co/k94ncGgmn3
luispecialone,twitter,-0.2023,0.107,0.893,0.0,There will never be elections in the World as controversial as #Hillary and #Trump   #ElectionNight https://t.co/7OL2bVCLAa
bethvictoire,YUNGMUERTE,0.6369,0.0,0.802,0.198,RT @YUNGMUERTE: I'm gonna try n sleep Hopefully Hillary is president tomorrow morning or maybe someone cooler like snoop dogg and vp is Ma
Sansonel0,musicnews_facts,0.4404,0.0,0.873,0.127,"RT @musicnews_facts: Trump supporters are calling out Hillary Clinton and Lady Gaga for wearing this ""Nazi Hitler"" uniform... When it's Mic"
EricShapiro3,BritsForHill,0.2323,0.101,0.759,0.14,RT @BritsForHill: PLEASE don't assume #Hillary victory is guaranteed...we made that mistake with Brexit. Go out and TAKE IT! #nevertrump
Alyssa_trapani,chanelpuke,-0.1695,0.196,0.804,0.0,"RT @chanelpuke: We don't want Trump, we don't want Hillary, we just want Cory back in the house."
belleponine,taylortetreau,0.5574,0.0,0.816,0.184,RT @taylortetreau: Why is this screenshot from a Hillary campaign video the funniest thing I've ever seen https://t.co/21FbTs3kHb
belleponine,twitter,0.5574,0.0,0.816,0.184,RT @taylortetreau: Why is this screenshot from a Hillary campaign video the funniest thing I've ever seen https://t.co/21FbTs3kHb
capesquad,paul7177,-0.2732,0.231,0.769,0.0,@paul7177 @megynkelly @IngrahamAngle  You're biased according to: https://t.co/q70BVkKich
capesquad,politifact,-0.2732,0.231,0.769,0.0,@paul7177 @megynkelly @IngrahamAngle  You're biased according to: https://t.co/q70BVkKich
cademcfadden,galen_howell,-0.6486,0.515,0.485,0.0,@galen_howell my gun voted for Hillary. :(
nycmidtown,twitter,-0.3875,0.193,0.807,0.0,.#Trump show some respectThe #AmericanFlag is not a hand towel#ElectionNight #ImWithHer #Hillary https://t.co/9wu96oRYK6
slaytina_turner,BandzUpDee,-0.8441,0.269,0.731,0.0,RT @BandzUpDee: Vote Hillary Clinton idc if she a liar y'all boyfriends lie to y'all everyday and y'all still fw them so VOTE HILLARY BITCH
BO3ZBANDENG,twitter,0.6124,0.0,0.688,0.313,Please tell me this is the actual Hillary it would be hilarious https://t.co/gVo8nJfguE
davidgeer11,DrMartyFox,-0.3612,0.189,0.683,0.129,RT @DrMartyFox: #ImVotingBecause We Must Save Babies From #Hillary &amp; #PlannedParenthood Who Will Kill A Baby Minutes Before Birth &amp; S
sweetviolets1,esqonfire,0.357,0.049,0.843,0.108,RT @esqonfire: I wouldn't want failing to vote against Hillary on my conscience &amp; you won't either so GO VOTE TRUMP #MAGA #ElectionDay #Ele
EuanJ_Thomas,Fusion,-0.7351,0.237,0.763,0.0,"RT @Fusion: ""Where are you? Injustice is here.""On the eve of the election, Native Americans fighting for #NoDAPL have a message for Hilla"
ShawtiBroCuz_,youtube,-0.8074,0.422,0.578,0.0,"Tariq Nasheed: Black People Fear Trump's Racism, But Hillary Isn't Different  https://t.co/6ZpGd5XIYq"
tjengland01,MarkDice,-0.4738,0.118,0.882,0.0,RT @MarkDice: Do Hillary voters have to fill out their ballots in blood?  Vote for Trump and let's send that witch into retirement!! #Elect
ManOnTheMoonPGH,bawbbyspears,0.4404,0.0,0.674,0.326,RT @bawbbyspears: Hillary Clinton: *breathes*Trump supporters: https://t.co/UR1h1Gl9DM
ManOnTheMoonPGH,twitter,0.4404,0.0,0.674,0.326,RT @bawbbyspears: Hillary Clinton: *breathes*Trump supporters: https://t.co/UR1h1Gl9DM
cb55uic,shelliecorreia,0.4926,0.0,0.738,0.262,"RT @shelliecorreia: She looks better, and younger, than Hillary! https://t.co/aKPygVOsGL"
cb55uic,twitter,0.4926,0.0,0.738,0.262,"RT @shelliecorreia: She looks better, and younger, than Hillary! https://t.co/aKPygVOsGL"
vylancex,PrisonPlanet,-0.7251,0.303,0.697,0.0,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO
vylancex,twitter,-0.7251,0.303,0.697,0.0,RT @PrisonPlanet: More vote fraud in Philly. Dems handing out Hillary propaganda INSIDE polling station. https://t.co/CheWoAprKO
SosaChamberIain,JaredWyand,-0.742,0.285,0.642,0.073,"RT @JaredWyand: Don't be nervous America. We're only facing economic collapse, anarchy, and inevitable civil war if Hillary wins#Election"
Politolizer,politics,0.0,0.0,1.0,0.0,Breitbart | The head of the DNC helped Hillary Clinton... https://t.co/RcyqejvDF4 https://t.co/5ZjJMBEy4H
whyaffiliate,LouisFarrakhan,0.2263,0.105,0.722,0.173,RT @LouisFarrakhan: You will find out that Hillary Clinton deceived you just like all of the rest before. They promise you everything and g
Menley897,,-0.296,0.215,0.64,0.145,Whether you hate Trump or Hillary@ at least we ALL can agree: https://t.co/h1kBYOb2yW
Menley897,twitter,-0.296,0.215,0.64,0.145,Whether you hate Trump or Hillary@ at least we ALL can agree: https://t.co/h1kBYOb2yW
Itslaurennnnn_,KaneZipperman,-0.6067,0.223,0.722,0.055,"RT @KaneZipperman: we don't care about Trump, we don't care about Hillary, we just want Cory back in the house"
bbrie_,__JonathanJay,-0.6083,0.212,0.698,0.09,RT @__JonathanJay: me: hey how are you doingrandom people: trump is a racist and Hillary is a criminal!!!!!!!!!!!!!!! me: oh ok.
Anon_LosAngeles,FrankLuntz,0.6369,0.0,0.733,0.267,"RT @FrankLuntz: The numbers I'm getting now suggest a nationwide turnout that strongly favors Hillary.And if Hillary does well, so will d"
jayachanel00,jiujiuyulin,0.0516,0.154,0.679,0.167,RT @jiujiuyulin: The only convincing argument for Hillary I've heard all year. https://t.co/qGWJn3ygLt
jayachanel00,twitter,0.0516,0.154,0.679,0.167,RT @jiujiuyulin: The only convincing argument for Hillary I've heard all year. https://t.co/qGWJn3ygLt
_KingYdarb,BasebalIy,0.0,0.0,1.0,0.0,RT @BasebalIy: Hillary bunts
Sck2StOmIck,TrumpTrainNewss,-0.3382,0.123,0.877,0.0,"RT @TrumpTrainNewss: While The Polls are Still Open, FBI Agents Drop the Biggest BOMBSHELL on HILLARY! https://t.co/NTLOjeIUeo https://t.co"
Sck2StOmIck,everynewshere,-0.3382,0.123,0.877,0.0,"RT @TrumpTrainNewss: While The Polls are Still Open, FBI Agents Drop the Biggest BOMBSHELL on HILLARY! https://t.co/NTLOjeIUeo https://t.co"
DmcpartlDavid,KingsandLords,0.0,0.0,1.0,0.0,RT @KingsandLords: @MaddieAndMichi @enjoynChi @LilSteelerGirl @DebAlwaystrumpTRUMP 52%HillARY 43%JOHNSON 3%UNDECITED 2%USA LANDSLIDE
ranpaq,Stonewall_77,0.4847,0.0,0.851,0.149,"RT @Stonewall_77: If This Isn't Torture, What is?THIS is what Hillary Clinton explicitly defended at the third presidential debate."
alyssanbarnette,JuiceTha56,0.168,0.0,0.927,0.073,RT @JuiceTha56: Will Hillary make pants suits mandatory? Will Trump build a wall on Mexicos border? Find out tomorrow on the season fin
celina_bruner,twitter,0.5719,0.0,0.575,0.425,If they announce Hillary wins https://t.co/9kPFjpjekx
TakeAJillPilll,TheHappyCampers,0.8126,0.0,0.519,0.481,RT @TheHappyCampers: If Trump wins and if Hillary wins https://t.co/5HIZ9k3fZN
TakeAJillPilll,twitter,0.8126,0.0,0.519,0.481,RT @TheHappyCampers: If Trump wins and if Hillary wins https://t.co/5HIZ9k3fZN
clarisalbr,AprilHayes_,-0.4724,0.139,0.861,0.0,RT @AprilHayes_: Stay in line West Coast!No to Hillary in the Primary! No in the General!#ElectionNight #Election2016 #iVoted #MAGAx3 #Ji
mauxf_,aldairmaruz,0.5719,0.0,0.778,0.222,"RT @aldairmaruz: if Hillary wins, i'll buy everybody who RTs this tacos and horchata."
_brandonsantoyo,ParksPics,0.0,0.0,1.0,0.0,RT @ParksPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/tdjwZ6McOc
_brandonsantoyo,twitter,0.0,0.0,1.0,0.0,RT @ParksPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/tdjwZ6McOc
charprat44,JaredWyand,-0.742,0.285,0.642,0.073,"RT @JaredWyand: Don't be nervous America. We're only facing economic collapse, anarchy, and inevitable civil war if Hillary wins#Election"
BTeboe,INTJutsu,-0.5411,0.143,0.857,0.0,RT @INTJutsu: Hillary destroyed evidence after she received a subpoena to turn over all emails.  She should be in jail for that alone!#Ele
jearuiz,DrMartyFox,-0.3612,0.189,0.683,0.129,RT @DrMartyFox: #ImVotingBecause We Must Save Babies From #Hillary &amp; #PlannedParenthood Who Will Kill A Baby Minutes Before Birth &amp; S
sharlinsky,Liberienne,0.34,0.112,0.68,0.208,RT @Liberienne: Y'all ready for Bill Clinton to be the first lady? Hopefully Hillary cheats on him while in office.
tyramaniece,teenremark,-0.1695,0.196,0.804,0.0,"RT @teenremark: We don't want Trump, we don't want Hillary, we just want Cory back in the house."
diabadassss,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
diabadassss,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
MaggieMay2495,video,0.7701,0.0,0.622,0.378,"Well Said!!! #ElectionFinalThoughts #Election2016  Sean Hannity: If Hillary wins, you own it https://t.co/QHAmNkVA0X"
REALpugner,mtracey,0.4019,0.0,0.906,0.094,"RT @mtracey: Did you know? Lena Dunham is not registered with any party in NY, so therefore could not have voted for Hillary in the NY prim"
graciee_gilbert,Mendevin_,-0.3182,0.315,0.685,0.0,RT @Mendevin_: Hillary Clinton Lost https://t.co/2dVJ5lYQ9g
graciee_gilbert,twitter,-0.3182,0.315,0.685,0.0,RT @Mendevin_: Hillary Clinton Lost https://t.co/2dVJ5lYQ9g
Maxwell_Rei,MatthewKick,0.0,0.0,1.0,0.0,RT @MatthewKick: Choosing between Trump and Hillary #ElectionDay #myvote2016 https://t.co/JrPa4gKJBj
Maxwell_Rei,twitter,0.0,0.0,1.0,0.0,RT @MatthewKick: Choosing between Trump and Hillary #ElectionDay #myvote2016 https://t.co/JrPa4gKJBj
ranpogawa,annalevinsonxx,-0.7739,0.226,0.774,0.0,"RT @annalevinsonxx: Im TIRED of this ""crooked Hillary"" rhetoric do u know how many times Donald has broken the law let GO of ur misogynY ht"
boylemansion,aristotiIes,0.0,0.0,1.0,0.0,RT @aristotiIes: election 2016bad end: donald trumpneutral end: jill steingolden end: bernie sanderstrue end: hillary clintonsecret en
sarah_russell00,fentyy,0.0,0.0,1.0,0.0,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs
sarah_russell00,twitter,0.0,0.0,1.0,0.0,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs
mattiOgreen,fentyy,0.0,0.0,1.0,0.0,RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs
